YearMonth,Product_ID,Drug_Category,Predicted_Sales_Volume_Month
2026-10,DRG00258,Antibiotic,72717.95
2026-10,DRG00259,Cardiac,41604.08
2026-10,DRG00260,Painkiller,53661.36
2026-10,DRG00261,Cardiac,45911.76
2026-10,DRG00262,Antibiotic,106296.78
2026-10,DRG00263,Painkiller,8597.43
2026-10,DRG00264,Diabetes,45262.19
2026-10,DRG00265,Antibiotic,94340.17
2026-10,DRG00266,Cardiac,22577.92
2026-10,DRG00267,Diabetes,85795.47
2026-10,DRG00268,Vaccine,115518.97
2026-10,DRG00269,Diabetes,118871.08
2026-10,DRG00270,Cardiac,136240.19
2026-10,DRG00271,Diabetes,15389.19
2026-10,DRG00272,Cardiac,39495.33
2026-10,DRG00273,Antibiotic,9253.31
2026-10,DRG00274,Painkiller,33261.95
2026-10,DRG00275,Vaccine,124874.31
2026-10,DRG00276,Painkiller,101370.24
2026-10,DRG00277,Painkiller,151485.12
2026-10,DRG00278,Painkiller,81099.35
2026-10,DRG00279,Cardiac,42851.33
2026-10,DRG00280,Cardiac,132885.82
2026-10,DRG00281,Vaccine,137644.52
2026-10,DRG00282,Cardiac,42631.72
2026-10,DRG00283,Cardiac,45590.1
2026-10,DRG00284,Cardiac,31864.13
2026-10,DRG00285,Cardiac,17750.24
2026-10,DRG00286,Antibiotic,97103.72
2026-10,DRG00287,Vaccine,67105.68
2026-10,DRG00288,Cardiac,136520.52
2026-10,DRG00289,Vaccine,67015.25
2026-10,DRG00290,Diabetes,95141.38
2026-10,DRG00291,Antibiotic,38883.7
2026-10,DRG00292,Cardiac,99220.58
2026-10,DRG00293,Antibiotic,32994.13
2026-10,DRG00294,Antibiotic,22713.32
2026-10,DRG00295,Diabetes,27225.84
2026-10,DRG00296,Vaccine,14303.52
2026-10,DRG00297,Antibiotic,19223.21
2026-10,DRG00298,Painkiller,44942.08
2026-10,DRG00299,Diabetes,64451.11
2026-10,DRG00300,Painkiller,103612.53
2026-10,DRG00301,Diabetes,93425.46
2026-10,DRG00302,Painkiller,32203.05
2026-10,DRG00303,Painkiller,64968.25
2026-10,DRG00304,Antibiotic,14833.56
2026-10,DRG00305,Antibiotic,114033.94
2026-10,DRG00306,Diabetes,58380.8
2026-10,DRG00307,Vaccine,50004.4
2026-10,DRG00308,Antibiotic,85805.87
2026-10,DRG00309,Antibiotic,34584.06
2026-10,DRG00310,Cardiac,111415.45
2026-10,DRG00311,Antibiotic,41435.51
2026-10,DRG00312,Vaccine,39783.64
2026-10,DRG00313,Cardiac,123251.58
2026-10,DRG00314,Painkiller,68358.74
2026-10,DRG00315,Painkiller,55188.75
2026-10,DRG00316,Cardiac,63167.61
2026-10,DRG00317,Cardiac,122690.93
2026-10,DRG00318,Cardiac,102083.32
2026-10,DRG00319,Diabetes,136066.92
2026-10,DRG00320,Vaccine,82655.25
2026-10,DRG00321,Vaccine,79292.69
2026-10,DRG00322,Painkiller,139832.84
2026-10,DRG00323,Painkiller,20275.33
2026-10,DRG00324,Painkiller,93335.37
2026-10,DRG00325,Antibiotic,35486.61
2026-10,DRG00326,Painkiller,30644.64
2026-10,DRG00327,Cardiac,98130.59
2026-10,DRG00328,Painkiller,134823.0
2026-10,DRG00329,Cardiac,154645.1
2026-10,DRG00330,Diabetes,115172.79
2026-10,DRG00331,Antibiotic,82715.24
2026-10,DRG00332,Antibiotic,37052.73
2026-10,DRG00333,Vaccine,145651.46
2026-10,DRG00334,Diabetes,17382.93
2026-10,DRG00335,Cardiac,150135.36
2026-10,DRG00336,Diabetes,135665.71
2026-10,DRG00337,Antibiotic,65645.55
2026-10,DRG00338,Cardiac,62918.42
2026-10,DRG00339,Diabetes,144141.24
2026-10,DRG00340,Antibiotic,34363.43
2026-10,DRG00341,Cardiac,99121.09
2026-10,DRG00342,Cardiac,68945.68
2026-10,DRG00343,Antibiotic,83774.5
2026-10,DRG00344,Cardiac,69864.37
2026-10,DRG00345,Antibiotic,137401.55
2026-10,DRG00346,Painkiller,72910.2
2026-10,DRG00347,Painkiller,68078.45
2026-10,DRG00348,Cardiac,32326.1
2026-10,DRG00349,Cardiac,137058.94
2026-10,DRG00350,Antibiotic,126804.65
2026-10,DRG00351,Cardiac,127674.56
2026-10,DRG00352,Vaccine,147981.42
2026-10,DRG00353,Painkiller,109256.29
2026-10,DRG00354,Cardiac,27094.13
2026-10,DRG00355,Cardiac,10836.99
2026-10,DRG00356,Diabetes,14703.84
2026-10,DRG00357,Cardiac,94231.99
2026-10,DRG00358,Vaccine,123281.88
2026-10,DRG00359,Painkiller,24947.06
2026-10,DRG00360,Diabetes,71198.01
2026-10,DRG00361,Antibiotic,32433.33
2026-10,DRG00362,Antibiotic,125059.92
2026-10,DRG00363,Painkiller,27810.64
2026-10,DRG00364,Antibiotic,24208.84
2026-10,DRG00365,Vaccine,51760.66
2026-10,DRG00366,Cardiac,129327.65
2026-10,DRG00367,Painkiller,17190.9
2026-10,DRG00368,Diabetes,79953.66
2026-10,DRG00369,Cardiac,116971.91
2026-10,DRG00370,Antibiotic,132317.84
2026-10,DRG00371,Antibiotic,120069.51
2026-10,DRG00372,Diabetes,9625.61
2026-10,DRG00373,Vaccine,63120.82
2026-10,DRG00374,Diabetes,126691.96
2026-10,DRG00375,Painkiller,61583.77
2026-10,DRG00376,Diabetes,22621.34
2026-10,DRG00377,Antibiotic,88042.66
2026-10,DRG00378,Vaccine,48541.46
2026-10,DRG00379,Vaccine,91094.25
2026-10,DRG00380,Diabetes,42055.47
2026-10,DRG00381,Painkiller,151292.36
2026-10,DRG00382,Antibiotic,139042.61
2026-10,DRG00383,Cardiac,70471.58
2026-10,DRG00384,Vaccine,53680.74
2026-10,DRG00385,Diabetes,60853.27
2026-10,DRG00386,Painkiller,26566.6
2026-10,DRG00387,Painkiller,61293.15
2026-10,DRG00388,Antibiotic,8754.82
2026-10,DRG00389,Vaccine,50264.86
2026-10,DRG00390,Antibiotic,31225.26
2026-10,DRG00391,Cardiac,107252.89
2026-10,DRG00392,Cardiac,110643.18
2026-10,DRG00393,Cardiac,115464.65
2026-10,DRG00394,Painkiller,82720.84
2026-10,DRG00395,Vaccine,69756.92
2026-10,DRG00396,Antibiotic,135345.2
2026-10,DRG00397,Antibiotic,70533.83
2026-10,DRG00398,Cardiac,84456.98
2026-10,DRG00399,Vaccine,66082.44
2026-10,DRG00400,Vaccine,91007.45
2026-10,DRG00401,Diabetes,74170.18
2026-10,DRG00402,Vaccine,52029.5
2026-10,DRG00403,Vaccine,64568.38
2026-10,DRG00404,Antibiotic,127331.77
2026-10,DRG00405,Vaccine,73030.28
2026-10,DRG00406,Vaccine,79193.43
2026-10,DRG00407,Antibiotic,25330.49
2026-10,DRG00408,Vaccine,113556.27
2026-10,DRG00409,Antibiotic,10034.47
2026-10,DRG00410,Diabetes,30000.38
2026-10,DRG00411,Painkiller,147159.63
2026-10,DRG00412,Antibiotic,47510.64
2026-10,DRG00413,Antibiotic,74898.87
2026-10,DRG00414,Vaccine,23458.95
2026-10,DRG00415,Antibiotic,39225.32
2026-10,DRG00416,Cardiac,60488.9
2026-10,DRG00417,Cardiac,16910.48
2026-10,DRG00418,Diabetes,79907.55
2026-10,DRG00419,Antibiotic,148575.89
2026-10,DRG00420,Vaccine,141314.47
2026-10,DRG00421,Vaccine,92147.06
2026-10,DRG00422,Painkiller,42987.15
2026-10,DRG00423,Diabetes,97786.76
2026-10,DRG00424,Vaccine,121377.34
2026-10,DRG00425,Painkiller,116407.96
2026-10,DRG00426,Vaccine,120224.33
2026-10,DRG00427,Painkiller,6198.87
2026-10,DRG00428,Cardiac,68076.31
2026-10,DRG00429,Cardiac,75066.04
2026-10,DRG00430,Vaccine,135370.18
2026-10,DRG00431,Diabetes,88374.97
2026-10,DRG00432,Antibiotic,53184.68
2026-10,DRG00433,Diabetes,95103.55
2026-10,DRG00434,Diabetes,127159.34
2026-10,DRG00435,Antibiotic,102630.55
2026-10,DRG00436,Cardiac,138264.79
2026-10,DRG00437,Cardiac,148948.47
2026-10,DRG00438,Antibiotic,99445.22
2026-10,DRG00439,Painkiller,95381.63
2026-10,DRG00440,Diabetes,86038.65
2026-10,DRG00441,Vaccine,29760.04
2026-10,DRG00442,Cardiac,69944.83
2026-10,DRG00443,Vaccine,46298.21
2026-10,DRG00444,Antibiotic,56576.6
2026-10,DRG00445,Vaccine,132435.58
2026-10,DRG00446,Vaccine,56860.18
2026-10,DRG00447,Diabetes,63952.7
2026-10,DRG00448,Antibiotic,8848.54
2026-10,DRG00449,Vaccine,19347.5
2026-10,DRG00450,Cardiac,75097.19
2026-10,DRG00451,Antibiotic,41998.2
2026-10,DRG00452,Cardiac,54757.72
2026-10,DRG00453,Painkiller,34321.67
2026-10,DRG00454,Vaccine,103653.99
2026-10,DRG00455,Antibiotic,100905.6
2026-10,DRG00456,Cardiac,63157.36
2026-10,DRG00457,Vaccine,15363.04
2026-10,DRG00458,Diabetes,53486.01
2026-10,DRG00459,Cardiac,116497.65
2026-10,DRG00460,Cardiac,23668.44
2026-10,DRG00461,Painkiller,132824.06
2026-10,DRG00462,Diabetes,13052.21
2026-10,DRG00463,Painkiller,72378.99
2026-10,DRG00464,Diabetes,21281.51
2026-10,DRG00465,Cardiac,115246.62
2026-10,DRG00466,Painkiller,21208.34
2026-10,DRG00467,Vaccine,118260.52
2026-10,DRG00468,Diabetes,58162.73
2026-10,DRG00469,Cardiac,51580.65
2026-10,DRG00470,Antibiotic,59133.96
2026-10,DRG00471,Diabetes,134135.57
2026-10,DRG00472,Diabetes,34212.44
2026-10,DRG00473,Vaccine,26698.96
2026-10,DRG00474,Diabetes,11900.46
2026-10,DRG00475,Diabetes,155669.71
2026-10,DRG00476,Vaccine,7167.34
2026-10,DRG00477,Vaccine,43400.68
2026-10,DRG00478,Painkiller,4983.06
2026-10,DRG00479,Cardiac,71966.34
2026-10,DRG00480,Cardiac,51323.14
2026-10,DRG00481,Painkiller,139147.54
2026-10,DRG00482,Cardiac,58579.38
2026-10,DRG00483,Diabetes,4268.76
2026-10,DRG00484,Painkiller,116201.6
2026-10,DRG00485,Painkiller,86082.41
2026-10,DRG00486,Cardiac,17847.65
2026-10,DRG00487,Antibiotic,4922.78
2026-10,DRG00488,Cardiac,85204.38
2026-10,DRG00489,Antibiotic,84557.21
2026-10,DRG00490,Painkiller,84521.92
2026-10,DRG00491,Antibiotic,142663.93
2026-10,DRG00492,Diabetes,47068.94
2026-10,DRG00493,Vaccine,5732.59
2026-10,DRG00494,Antibiotic,50875.33
2026-10,DRG00495,Vaccine,121407.07
2026-10,DRG00496,Diabetes,86418.53
2026-10,DRG00497,Vaccine,92620.79
2026-10,DRG00498,Diabetes,100310.09
2026-10,DRG00499,Vaccine,37073.24
2026-10,DRG00500,Vaccine,91430.32
2026-10,DRG00501,Cardiac,134660.95
2026-10,DRG00502,Antibiotic,67795.31
2026-10,DRG00503,Vaccine,102496.6
2026-10,DRG00504,Painkiller,152230.58
2026-10,DRG00505,Cardiac,134782.37
2026-10,DRG00506,Antibiotic,40750.11
2026-10,DRG00507,Cardiac,114511.64
2026-10,DRG00508,Antibiotic,150819.02
2026-10,DRG00509,Diabetes,83519.06
2026-10,DRG00510,Vaccine,121101.01
2026-10,DRG00511,Painkiller,19153.65
2026-10,DRG00512,Cardiac,72013.56
2026-10,DRG00513,Cardiac,95726.75
2026-10,DRG00514,Cardiac,32137.28
2026-10,DRG00515,Cardiac,54901.19
2026-10,DRG00516,Vaccine,20438.51
2026-10,DRG00517,Antibiotic,55189.56
2026-10,DRG00518,Vaccine,34029.28
2026-10,DRG00519,Diabetes,53832.45
2026-10,DRG00520,Vaccine,55811.76
2026-10,DRG00521,Vaccine,154285.82
2026-10,DRG00522,Diabetes,37507.25
2026-10,DRG00523,Vaccine,42682.89
2026-10,DRG00524,Antibiotic,93551.14
2026-10,DRG00525,Painkiller,150862.23
2026-10,DRG00526,Diabetes,47008.67
2026-10,DRG00527,Cardiac,116657.76
2026-10,DRG00528,Antibiotic,44550.96
2026-10,DRG00529,Painkiller,150208.21
2026-10,DRG00530,Antibiotic,67106.83
2026-10,DRG00531,Antibiotic,32808.13
2026-10,DRG00532,Cardiac,60479.09
2026-10,DRG00533,Painkiller,90382.49
2026-10,DRG00534,Antibiotic,3396.09
2026-10,DRG00535,Cardiac,84365.52
2026-10,DRG00536,Diabetes,6884.64
2026-10,DRG00537,Cardiac,152035.02
2026-10,DRG00538,Vaccine,82873.34
2026-10,DRG00539,Cardiac,97694.59
2026-10,DRG00540,Cardiac,16817.05
2026-10,DRG00541,Cardiac,88720.07
2026-10,DRG00542,Antibiotic,21502.43
2026-10,DRG00543,Painkiller,45719.6
2026-10,DRG00544,Cardiac,65067.62
2026-10,DRG00545,Cardiac,45499.46
2026-10,DRG00546,Vaccine,120668.21
2026-10,DRG00547,Vaccine,67422.16
2026-10,DRG00548,Diabetes,78364.55
2026-10,DRG00549,Diabetes,95041.25
2026-10,DRG00550,Vaccine,89356.17
2026-10,DRG00551,Painkiller,109498.55
2026-10,DRG00552,Diabetes,52208.83
2026-10,DRG00553,Painkiller,6664.85
2026-10,DRG00554,Vaccine,45746.32
2026-10,DRG00555,Diabetes,7414.42
2026-10,DRG00556,Cardiac,108151.92
2026-10,DRG00557,Vaccine,44094.72
2026-10,DRG00558,Diabetes,5390.48
2026-10,DRG00559,Painkiller,122897.76
2026-10,DRG00560,Painkiller,18157.04
2026-10,DRG00561,Diabetes,131181.93
2026-10,DRG00562,Painkiller,51354.69
2026-10,DRG00563,Diabetes,45451.06
2026-10,DRG00564,Diabetes,62179.8
2026-10,DRG00565,Painkiller,134667.28
2026-10,DRG00566,Antibiotic,19009.39
2026-10,DRG00567,Cardiac,16256.48
2026-10,DRG00568,Vaccine,78903.06
2026-10,DRG00569,Cardiac,62482.35
2026-10,DRG00570,Vaccine,137928.78
2026-10,DRG00571,Vaccine,32969.76
2026-10,DRG00572,Cardiac,28774.08
2026-10,DRG00573,Diabetes,5108.74
2026-10,DRG00574,Painkiller,149832.02
2026-10,DRG00575,Antibiotic,107425.66
2026-10,DRG00576,Antibiotic,28046.64
2026-10,DRG00577,Antibiotic,11745.79
2026-10,DRG00578,Cardiac,56595.43
2026-10,DRG00579,Cardiac,78256.77
2026-10,DRG00580,Diabetes,41681.65
2026-10,DRG00581,Antibiotic,144027.33
2026-10,DRG00582,Diabetes,49417.96
2026-10,DRG00583,Antibiotic,148960.73
2026-10,DRG00584,Cardiac,105820.36
2026-10,DRG00585,Painkiller,142328.74
2026-10,DRG00586,Painkiller,96409.59
2026-10,DRG00587,Painkiller,5980.82
2026-10,DRG00588,Painkiller,113084.39
2026-10,DRG00589,Vaccine,60443.15
2026-10,DRG00590,Antibiotic,113027.98
2026-10,DRG00591,Painkiller,53609.34
2026-10,DRG00592,Vaccine,51760.66
2026-10,DRG00593,Vaccine,47232.9
2026-10,DRG00594,Vaccine,95460.12
2026-10,DRG00595,Diabetes,133637.15
2026-10,DRG00596,Diabetes,38325.41
2026-10,DRG00597,Vaccine,47139.43
2026-10,DRG00598,Painkiller,115139.9
2026-10,DRG00599,Antibiotic,119763.41
2026-10,DRG00600,Cardiac,69074.47
2026-10,DRG00601,Diabetes,23774.22
2026-10,DRG00602,Painkiller,85144.78
2026-10,DRG00603,Painkiller,89525.41
2026-10,DRG00604,Cardiac,126716.61
2026-10,DRG00605,Cardiac,111795.39
2026-10,DRG00606,Painkiller,52051.83
2026-10,DRG00607,Cardiac,50541.48
2026-10,DRG00608,Painkiller,33854.5
2026-10,DRG00609,Cardiac,103971.14
2026-10,DRG00610,Cardiac,122855.01
2026-10,DRG00611,Painkiller,118129.74
2026-10,DRG00612,Vaccine,6168.49
2026-10,DRG00613,Painkiller,74374.01
2026-10,DRG00614,Antibiotic,50296.98
2026-10,DRG00615,Cardiac,136934.37
2026-10,DRG00616,Diabetes,22835.18
2026-10,DRG00617,Cardiac,153866.58
2026-10,DRG00618,Antibiotic,145958.91
2026-10,DRG00619,Diabetes,21125.71
2026-10,DRG00620,Diabetes,126446.79
2026-10,DRG00621,Painkiller,11587.84
2026-10,DRG00622,Vaccine,155189.35
2026-10,DRG00623,Painkiller,126253.45
2026-10,DRG00624,Diabetes,125453.29
2026-10,DRG00625,Diabetes,17195.27
2026-10,DRG00626,Vaccine,39723.12
2026-10,DRG00627,Cardiac,15976.2
2026-10,DRG00628,Vaccine,51404.07
2026-10,DRG00629,Painkiller,144100.4
2026-10,DRG00630,Cardiac,63728.26
2026-10,DRG00631,Painkiller,9064.68
2026-10,DRG00632,Vaccine,4361.88
2026-10,DRG00633,Cardiac,61004.78
2026-10,DRG00634,Vaccine,44612.5
2026-10,DRG00635,Antibiotic,110567.38
2026-10,DRG00636,Diabetes,7320.96
2026-10,DRG00637,Cardiac,133936.48
2026-10,DRG00638,Diabetes,146851.48
2026-10,DRG00639,Antibiotic,63591.06
2026-10,DRG00640,Cardiac,51851.35
2026-10,DRG00641,Diabetes,134608.67
2026-10,DRG00642,Diabetes,15205.53
2026-10,DRG00643,Cardiac,51634.57
2026-10,DRG00644,Diabetes,69186.04
2026-10,DRG00645,Diabetes,35139.68
2026-10,DRG00646,Cardiac,113172.5
2026-10,DRG00647,Diabetes,5638.3
2026-10,DRG00648,Diabetes,27264.01
2026-10,DRG00649,Painkiller,97732.68
2026-10,DRG00650,Painkiller,139311.12
2026-10,DRG00651,Antibiotic,93065.4
2026-10,DRG00652,Painkiller,61600.72
2026-10,DRG00653,Painkiller,73842.77
2026-10,DRG00654,Antibiotic,53183.18
2026-10,DRG00655,Diabetes,100904.7
2026-10,DRG00656,Diabetes,21962.89
2026-10,DRG00657,Painkiller,150576.07
2026-10,DRG00658,Antibiotic,109506.57
2026-10,DRG00659,Diabetes,117291.2
2026-10,DRG00660,Vaccine,69914.66
2026-10,DRG00661,Cardiac,136115.6
2026-10,DRG00662,Cardiac,120366.46
2026-10,DRG00663,Cardiac,45965.52
2026-10,DRG00664,Painkiller,110938.12
2026-10,DRG00665,Cardiac,13920.45
2026-10,DRG00666,Cardiac,3114.08
2026-10,DRG00667,Vaccine,5046.95
2026-10,DRG00668,Diabetes,58659.6
2026-10,DRG00669,Vaccine,121942.2
2026-10,DRG00670,Painkiller,10123.79
2026-10,DRG00671,Cardiac,35564.11
2026-10,DRG00672,Diabetes,29407.68
2026-10,DRG00673,Cardiac,86576.65
2026-10,DRG00674,Cardiac,131412.29
2026-10,DRG00675,Painkiller,41546.29
2026-10,DRG00676,Cardiac,64899.83
2026-10,DRG00677,Antibiotic,135715.25
2026-10,DRG00678,Diabetes,42928.89
2026-10,DRG00679,Diabetes,52773.25
2026-10,DRG00680,Antibiotic,82596.71
2026-10,DRG00681,Painkiller,63905.3
2026-10,DRG00682,Cardiac,55901.11
2026-10,DRG00683,Cardiac,32823.62
2026-10,DRG00684,Diabetes,105639.96
2026-10,DRG00685,Painkiller,14202.07
2026-10,DRG00686,Painkiller,115099.65
2026-10,DRG00687,Painkiller,33261.95
2026-10,DRG00688,Cardiac,10619.65
2026-10,DRG00689,Painkiller,110432.84
2026-10,DRG00690,Antibiotic,135060.18
2026-10,DRG00691,Vaccine,69914.66
2026-10,DRG00692,Painkiller,7662.93
2026-10,DRG00693,Vaccine,20006.23
2026-10,DRG00694,Cardiac,24632.35
2026-10,DRG00695,Painkiller,35035.8
2026-10,DRG00696,Diabetes,129276.03
2026-10,DRG00697,Cardiac,127837.72
2026-10,DRG00698,Antibiotic,107792.61
2026-10,DRG00699,Antibiotic,95059.44
2026-10,DRG00700,Vaccine,25826.65
2026-10,DRG00701,Vaccine,143277.17
2026-10,DRG00702,Diabetes,82726.8
2026-10,DRG00703,Diabetes,38948.59
2026-10,DRG00704,Antibiotic,57183.99
2026-10,DRG00705,Painkiller,35442.89
2026-10,DRG00706,Antibiotic,93841.68
2026-10,DRG00707,Antibiotic,153910.32
2026-10,DRG00708,Diabetes,82238.25
2026-10,DRG00709,Vaccine,140635.44
2026-10,DRG00710,Diabetes,41807.38
2026-10,DRG00711,Diabetes,27164.72
2026-10,DRG00712,Diabetes,62804.53
2026-10,DRG00713,Antibiotic,109414.66
2026-10,DRG00714,Painkiller,80959.13
2026-10,DRG00715,Antibiotic,110295.12
2026-10,DRG00716,Cardiac,113533.49
2026-10,DRG00717,Diabetes,40901.07
2026-10,DRG00718,Diabetes,94424.86
2026-10,DRG00719,Cardiac,16131.91
2026-10,DRG00720,Diabetes,120901.7
2026-10,DRG00721,Diabetes,27663.9
2026-10,DRG00722,Diabetes,61398.33
2026-10,DRG00723,Cardiac,146082.87
2026-10,DRG00724,Antibiotic,66208.23
2026-10,DRG00725,Diabetes,79310.07
2026-10,DRG00726,Painkiller,153316.65
2026-10,DRG00727,Cardiac,20554.17
2026-10,DRG00728,Vaccine,85708.48
2026-10,DRG00729,Cardiac,124695.3
2026-10,DRG00730,Antibiotic,19909.2
2026-10,DRG00731,Cardiac,151194.18
2026-10,DRG00732,Vaccine,100814.29
2026-10,DRG00733,Painkiller,105550.05
2026-10,DRG00734,Vaccine,84431.11
2026-10,DRG00735,Cardiac,63665.97
2026-10,DRG00736,Vaccine,101121.81
2026-10,DRG00737,Cardiac,89003.7
2026-10,DRG00738,Painkiller,104640.25
2026-10,DRG00739,Painkiller,131023.42
2026-10,DRG00740,Antibiotic,62153.26
2026-10,DRG00741,Painkiller,80990.28
2026-10,DRG00742,Diabetes,91247.25
2026-10,DRG00743,Vaccine,123780.37
2026-10,DRG00744,Vaccine,4580.86
2026-10,DRG00745,Cardiac,76735.57
2026-10,DRG00746,Painkiller,73389.66
2026-10,DRG00747,Antibiotic,148676.12
2026-10,DRG00748,Antibiotic,26576.01
2026-10,DRG00749,Antibiotic,90417.07
2026-10,DRG00750,Diabetes,147941.81
2026-10,DRG00751,Painkiller,116875.21
2026-10,DRG00752,Antibiotic,15640.72
2026-10,DRG00753,Diabetes,68100.55
2026-10,DRG00754,Vaccine,72514.78
2026-10,DRG00755,Cardiac,109304.13
2026-10,DRG00756,Painkiller,96237.73
2026-10,DRG00757,Painkiller,147710.93
2026-10,DRG00758,Vaccine,38921.77
2026-10,DRG00759,Painkiller,5046.32
2026-10,DRG00760,Painkiller,101314.34
2026-10,DRG00761,Painkiller,34507.71
2026-10,DRG00762,Painkiller,66369.77
2026-10,DRG00763,Diabetes,44298.43
2026-10,DRG00764,Diabetes,67940.01
2026-10,DRG00765,Cardiac,26501.8
2026-10,DRG00766,Painkiller,132178.94
2026-10,DRG00767,Vaccine,23584.63
2026-10,DRG00768,Antibiotic,54846.77
2026-10,DRG00769,Cardiac,24912.62
2026-10,DRG00770,Antibiotic,36772.27
2026-10,DRG00771,Antibiotic,70303.59
2026-10,DRG00772,Painkiller,51086.18
2026-10,DRG00773,Vaccine,97600.47
2026-10,DRG00774,Antibiotic,64897.81
2026-10,DRG00775,Antibiotic,12901.46
2026-10,DRG00776,Cardiac,99062.55
2026-10,DRG00777,Vaccine,150607.62
2026-10,DRG00778,Vaccine,75211.22
2026-10,DRG00779,Antibiotic,69649.17
2026-10,DRG00780,Vaccine,54492.31
2026-10,DRG00781,Cardiac,103360.14
2026-10,DRG00782,Cardiac,121449.03
2026-10,DRG00783,Cardiac,80283.96
2026-10,DRG00784,Painkiller,129772.6
2026-10,DRG00785,Antibiotic,58414.72
2026-10,DRG00786,Vaccine,64381.41
2026-10,DRG00787,Cardiac,58139.83
2026-10,DRG00788,Antibiotic,121975.48
2026-10,DRG00789,Antibiotic,10626.56
2026-10,DRG00790,Painkiller,152506.94
2026-10,DRG00791,Vaccine,94992.79
2026-10,DRG00792,Vaccine,153776.06
2026-10,DRG00793,Cardiac,154956.51
2026-10,DRG00794,Cardiac,73384.06
2026-10,DRG00795,Antibiotic,131227.14
2026-10,DRG00796,Vaccine,108046.9
2026-10,DRG00797,Vaccine,14521.65
2026-10,DRG00798,Cardiac,91169.42
2026-10,DRG00799,Diabetes,42118.91
2026-10,DRG00800,Antibiotic,80602.68
2026-10,DRG00801,Vaccine,152194.09
2026-10,DRG00802,Painkiller,115348.85
2026-10,DRG00803,Painkiller,112772.95
2026-10,DRG00804,Diabetes,143833.59
2026-10,DRG00805,Cardiac,54281.69
2026-10,DRG00806,Cardiac,40859.2
2026-10,DRG00807,Cardiac,149574.8
2026-10,DRG00808,Painkiller,3706.86
2026-10,DRG00809,Cardiac,24134.1
2026-10,DRG00810,Painkiller,142574.05
2026-10,DRG00811,Diabetes,22055.76
2026-10,DRG00812,Antibiotic,5016.25
2026-10,DRG00813,Vaccine,42525.19
2026-10,DRG00814,Diabetes,74298.0
2026-10,DRG00815,Painkiller,39055.7
2026-10,DRG00816,Diabetes,53831.01
2026-10,DRG00817,Vaccine,53771.78
2026-10,DRG00818,Antibiotic,118894.4
2026-10,DRG00819,Vaccine,48052.34
2026-10,DRG00820,Painkiller,54595.68
2026-10,DRG00821,Vaccine,81062.66
2026-10,DRG00822,Diabetes,104974.23
2026-10,DRG00823,Cardiac,11864.64
2026-10,DRG00824,Diabetes,35015.08
2026-10,DRG00825,Painkiller,153160.94
2026-10,DRG00826,Antibiotic,109142.32
2026-10,DRG00827,Vaccine,41590.57
2026-10,DRG00828,Antibiotic,133409.71
2026-10,DRG00829,Painkiller,151364.19
2026-10,DRG00830,Vaccine,27571.28
2026-10,DRG00831,Diabetes,106442.46
2026-10,DRG00832,Diabetes,55047.42
2026-10,DRG00833,Painkiller,96814.54
2026-10,DRG00834,Vaccine,102648.77
2026-10,DRG00835,Diabetes,152307.21
2026-10,DRG00836,Painkiller,120678.86
2026-10,DRG00837,Painkiller,79308.18
2026-10,DRG00838,Antibiotic,121200.01
2026-10,DRG00839,Diabetes,19719.34
2026-10,DRG00840,Vaccine,15608.15
2026-10,DRG00841,Diabetes,117225.74
2026-10,DRG00842,Diabetes,7133.54
2026-10,DRG00843,Diabetes,75996.48
2026-10,DRG00844,Painkiller,139245.47
2026-10,DRG00845,Cardiac,95263.23
2026-10,DRG00846,Cardiac,60977.37
2026-10,DRG00847,Antibiotic,95763.71
2026-10,DRG00848,Diabetes,132425.19
2026-10,DRG00849,Cardiac,116746.77
2026-10,DRG00850,Antibiotic,89918.57
2026-10,DRG00851,Painkiller,99570.23
2026-10,DRG00852,Diabetes,112516.87
2026-10,DRG00853,Vaccine,154530.74
2026-10,DRG00854,Painkiller,41108.67
2026-10,DRG00855,Antibiotic,23085.5
2026-10,DRG00856,Painkiller,106321.97
2026-10,DRG00857,Vaccine,25641.61
2026-10,DRG00858,Painkiller,155621.23
2026-10,DRG00859,Antibiotic,26076.33
2026-10,DRG00860,Vaccine,154305.68
2026-10,DRG00861,Vaccine,43596.12
2026-10,DRG00862,Painkiller,111496.04
2026-10,DRG00863,Vaccine,13677.22
2026-10,DRG00864,Painkiller,7848.32
2026-10,DRG00865,Diabetes,47382.5
2026-10,DRG00866,Vaccine,98173.39
2026-10,DRG00867,Painkiller,16382.21
2026-10,DRG00868,Diabetes,113949.81
2026-10,DRG00869,Vaccine,38477.99
2026-10,DRG00870,Diabetes,77008.24
2026-10,DRG00871,Vaccine,106855.68
2026-10,DRG00872,Antibiotic,32681.09
2026-10,DRG00873,Antibiotic,45890.6
2026-10,DRG00874,Painkiller,32888.22
2026-10,DRG00875,Cardiac,56086.66
2026-10,DRG00876,Antibiotic,94745.2
2026-10,DRG00877,Cardiac,80410.4
2026-10,DRG00878,Diabetes,43704.64
2026-10,DRG00879,Diabetes,14641.54
2026-10,DRG00880,Cardiac,95935.02
2026-10,DRG00881,Painkiller,74618.46
2026-10,DRG00882,Vaccine,152592.21
2026-10,DRG00883,Cardiac,69292.47
2026-10,DRG00884,Cardiac,95477.62
2026-10,DRG00885,Cardiac,132197.59
2026-10,DRG00886,Cardiac,88505.43
